"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"	"quantidade_final"	"cod_imput_quant"	"cod_local_compra"
"159"	6	53	8	5	7	1	2	806.17718447	998.85566158	6	101	0	47	12	1	47	563354.59	0	902.63	0	902.63	9999	0	0	18	1	0
"160"	6	53	8	5	7	1	2	806.17718447	998.85566158	6	201	0	36	12	0.99	35.64	427190.59	0	902.63	0	902.63	9999	0	0	108	1	0
"161"	6	53	8	5	7	1	2	806.17718447	998.85566158	6	401	0	22	12	1	22	263697.89	0	902.63	0	902.63	0	0	0	0	0	0
"162"	6	53	8	5	7	1	2	806.17718447	998.85566158	7	101	1	80	4	0.98	78.4	313241.14	0	902.63	0	902.63	2	9203	36101	26	0	2006
"163"	6	53	8	5	8	1	2	806.17718447	998.85566158	6	201	0	77.94	12	0.99	77.16	924860.43	0	4278.75	886.88	5165.63	222	0	0	222	0	0
"164"	6	53	8	5	8	1	2	806.17718447	998.85566158	6	101	0	50.91	12	1	50.91	610220.9	0	4278.75	886.88	5165.63	14	0	0	14	0	0
"165"	6	53	8	5	8	1	2	806.17718447	998.85566158	7	101	1	39	4	0.98	38.22	152705.05	0	4278.75	886.88	5165.63	1	9201	36105	13	0	1012
"166"	6	53	8	5	8	1	2	806.17718447	998.85566158	6	401	0	200	12	1	200	2397253.59	0	4278.75	886.88	5165.63	0	0	0	0	0	0
"167"	6	53	8	5	8	1	2	806.17718447	998.85566158	6	701	0	79	12	1	79	946915.17	0	4278.75	886.88	5165.63	0	0	0	0	0	0
"168"	6	53	8	5	9	1	2	806.17718447	998.85566158	6	201	0	150	12	1	150	1797940.19	0	8865.56	3.32	8868.88	9999	0	0	450	1	0
"169"	6	53	8	5	9	1	2	806.17718447	998.85566158	6	401	0	630	12	1	630	7551348.8	0	8865.56	3.32	8868.88	0	0	0	0	0	0
"170"	6	53	8	5	9	1	2	806.17718447	998.85566158	7	101	1	210	4	0.99	207.9	830648.37	0	8865.56	3.32	8868.88	6	9201	36104	78	0	2006
"171"	6	53	8	5	9	1	2	806.17718447	998.85566158	8	99901	1	6000	4	1.02	6120	24451986.6	0	8865.56	3.32	8868.88	0	0	0	0	0	2101
"172"	6	53	8	5	9	1	2	806.17718447	998.85566158	8	1301	1	4000	4	1.03	4120	16461141.3	0	8865.56	3.32	8868.88	0	0	0	0	0	7501
"173"	6	53	8	5	9	1	2	806.17718447	998.85566158	9	14101	1	40	4	0.99	39.6	158218.74	0	8865.56	3.32	8868.88	0	0	0	0	0	6605
"174"	6	53	8	5	9	1	2	806.17718447	998.85566158	6	101	0	430	12	1	430	5154095.21	0	8865.56	3.32	8868.88	9999	0	0	165	1	0
"175"	6	53	9	3	11	1	2	1096.01433692	1357.96465926	6	201	0	53	12	1	53	863665.52	0	10798.1	883.84	11681.94	16	0	0	186	1	0
"176"	6	53	9	3	11	1	2	1096.01433692	1357.96465926	7	101	1	114	4	1	114	619231.88	0	10798.1	883.84	11681.94	3	9201	36105	39	0	2007
"177"	6	53	9	3	11	1	2	1096.01433692	1357.96465926	6	901	0	156	12	1	156	2542109.84	0	10798.1	883.84	11681.94	0	0	0	0	0	0
"178"	6	53	9	3	11	1	2	1096.01433692	1357.96465926	6	101	0	87	12	1	87	1417715.1	0	10798.1	883.84	11681.94	270	0	0	270	0	0
"179"	6	53	9	3	3	1	2	1096.01433692	1357.96465926	6	201	0	27	12	1	27	439980.55	0	11100	634.21	11734.21	9999	0	0	113	1	0
"180"	6	53	9	3	3	1	2	1096.01433692	1357.96465926	7	101	1	45	4	0.96	43.2	234656.29	0	11100	634.21	11734.21	1	9201	36101	13	0	2006
"181"	6	53	9	3	3	1	2	1096.01433692	1357.96465926	6	901	0	140	12	1	140	2281380.63	0	11100	634.21	11734.21	0	0	0	0	0	0
"182"	6	53	9	3	9	1	2	1096.01433692	1357.96465926	6	501	0	200	12	1	200	3259115.18	0	7143.4	2.6	7146	0	0	0	0	0	0
"183"	6	53	9	3	9	1	2	1096.01433692	1357.96465926	7	101	1	70	4	1	70	380230.1	0	7143.4	2.6	7146	2	9201	36104	26	0	2006
"184"	6	53	9	3	9	1	2	1096.01433692	1357.96465926	6	101	0	108	12	1	108	1759922.2	0	7143.4	2.6	7146	9999	0	0	41	1	0
"185"	6	53	9	3	9	1	2	1096.01433692	1357.96465926	6	201	0	109	12	1	109	1776217.77	0	7143.4	2.6	7146	9999	0	0	363	1	0
"186"	6	53	10	7	5	1	2	2697.14328269	3341.76765348	7	101	1	72	4	0.98	70.56	943180.5	0	1932.79	960.06	2892.85	2	9201	36105	26	0	2007
"187"	6	53	10	7	5	1	2	2697.14328269	3341.76765348	8	2901	1	17	4	0.99	16.83	224967.8	0	1932.79	960.06	2892.85	0	0	0	0	0	2101
"188"	6	53	10	7	5	1	2	2697.14328269	3341.76765348	6	201	0	118	12	1	118	4731943	0	1932.79	960.06	2892.85	250	0	0	250	0	0
"189"	6	53	10	7	5	1	2	2697.14328269	3341.76765348	6	101	0	200	12	1	200	8020242.37	0	1932.79	960.06	2892.85	35	0	0	35	0	0
"190"	6	53	10	7	5	1	2	2697.14328269	3341.76765348	6	401	0	40	12	1	40	1604048.47	0	1932.79	960.06	2892.85	0	0	0	0	0	0
"191"	6	53	10	7	7	1	2	2697.14328269	3341.76765348	6	101	0	120	12	0.98	117.6	4715902.51	0	4390.83	1191	5581.83	9999	0	0	45	1	0
"192"	6	53	10	7	7	1	2	2697.14328269	3341.76765348	7	101	1	126	4	0.96	120.96	1616880.86	0	4390.83	1191	5581.83	3	9201	36105	39	0	2006
"193"	6	53	10	7	7	1	2	2697.14328269	3341.76765348	6	201	0	130	12	1	130	5213157.54	0	4390.83	1191	5581.83	9999	0	0	370	1	0
"194"	6	53	10	7	7	1	2	2697.14328269	3341.76765348	6	401	0	150	12	1	150	6015181.78	0	4390.83	1191	5581.83	0	0	0	0	0	0
"195"	6	53	10	7	9	1	2	2697.14328269	3341.76765348	6	201	0	103	12	1	103	4130424.82	0	5673.78	955.89	6629.66	9999	0	0	317	1	0
"196"	6	53	10	7	9	1	2	2697.14328269	3341.76765348	6	401	0	75	12	1	75	3007590.89	0	5673.78	955.89	6629.66	0	0	0	0	0	0
"197"	6	53	10	7	9	1	2	2697.14328269	3341.76765348	7	101	1	117	4	1	117	1563947.26	0	5673.78	955.89	6629.66	3	9201	36102	39	0	2006
"198"	6	53	10	7	9	1	2	2697.14328269	3341.76765348	6	101	0	68	12	1	68	2726882.41	0	5673.78	955.89	6629.66	9999	0	0	26	1	0
"199"	6	53	10	7	9	1	2	2697.14328269	3341.76765348	6	501	0	135	12	1	135	5413663.6	0	5673.78	955.89	6629.66	0	0	0	0	0	0
"200"	6	53	11	5	10	1	2	789.76507937	978.52102	6	201	0	54	12	1	54	634081.62	3	465	251.25	716.25	120	0	0	120	0	0
"201"	6	53	11	5	10	1	2	789.76507937	978.52102	6	101	0	13	12	1	13	152649.28	3	465	251.25	716.25	10	0	0	10	0	0
"202"	6	53	11	5	10	1	2	789.76507937	978.52102	7	101	1	32	4	1	32	125250.69	3	465	251.25	716.25	1	9203	36105	13	1	2006
"203"	6	53	11	5	10	1	2	789.76507937	978.52102	9	3601	1	80	4	1.01	80.8	316257.99	3	465	251.25	716.25	0	0	0	0	0	6605
"204"	6	53	11	5	11	1	2	789.76507937	978.52102	6	101	0	13	12	1	13	152649.28	3	4072.94	1000	5072.94	10	0	0	10	0	0
"205"	6	53	11	5	11	1	2	789.76507937	978.52102	9	3601	1	80	4	1.01	80.8	316257.99	3	4072.94	1000	5072.94	0	0	0	0	0	6605
"206"	6	53	11	5	11	1	2	789.76507937	978.52102	6	201	0	54	12	1	54	634081.62	3	4072.94	1000	5072.94	120	0	0	120	0	0
"207"	6	53	11	5	11	1	2	789.76507937	978.52102	7	101	1	32	4	1	32	125250.69	3	4072.94	1000	5072.94	1	9203	36105	13	1	2006
"208"	6	53	11	5	12	1	2	789.76507937	978.52102	6	901	0	350	12	1	350	4109788.28	0	14550	1670	16220	0	0	0	0	0	0
"209"	6	53	11	5	12	1	2	789.76507937	978.52102	7	101	1	126	4	1	126	493174.59	0	14550	1670	16220	3	9201	36102	39	0	2006
"210"	6	53	11	5	12	1	2	789.76507937	978.52102	8	1301	1	1000	4	0.99	990	3874943.24	0	14550	1670	16220	0	0	0	0	0	5904
"211"	6	53	11	5	12	1	2	789.76507937	978.52102	9	9501	1	260	4	0.98	254.8	997308.62	0	14550	1670	16220	0	0	0	0	0	6605
"212"	6	53	11	5	12	1	2	789.76507937	978.52102	6	201	0	390	12	1.01	393.9	4625273.16	0	14550	1670	16220	9999	0	0	632	1	0
"213"	6	53	11	5	12	1	2	789.76507937	978.52102	6	101	0	150	12	1	150	1761337.84	0	14550	1670	16220	9999	0	0	57	1	0
"214"	6	53	11	5	14	1	2	789.76507937	978.52102	6	201	0	300	12	1	300	3522675.67	0	4000	549.76	4549.76	9999	0	0	501	1	0
"215"	6	53	11	5	14	1	2	789.76507937	978.52102	6	101	0	540	12	1	540	6340816.21	0	4000	549.76	4549.76	9999	0	0	207	1	0
"216"	6	53	11	5	14	1	2	789.76507937	978.52102	6	901	0	200	12	1	200	2348450.45	0	4000	549.76	4549.76	0	0	0	0	0	0
"217"	6	53	11	5	14	1	2	789.76507937	978.52102	7	101	1	270	4	0.99	267.3	1046234.67	0	4000	549.76	4549.76	6	9203	36102	90	1	2006
"218"	6	53	11	5	14	1	2	789.76507937	978.52102	9	8601	1	40	4	0.97	38.8	151866.46	0	4000	549.76	4549.76	0	0	0	0	0	6606
"219"	6	53	11	5	14	1	2	789.76507937	978.52102	6	701	0	280	12	0.99	277.2	3254952.32	0	4000	549.76	4549.76	0	0	0	0	0	0
"220"	6	53	11	5	16	1	2	789.76507937	978.52102	9	3601	1	80	4	1.01	80.8	316257.99	3	2760.26	408	3168.26	0	0	0	0	0	6605
"221"	6	53	11	5	16	1	2	789.76507937	978.52102	7	101	1	32	4	1	32	125250.69	3	2760.26	408	3168.26	1	9203	36105	13	1	2006
"222"	6	53	11	5	16	1	2	789.76507937	978.52102	6	101	0	13	12	1	13	152649.28	3	2760.26	408	3168.26	10	0	0	10	0	0
"223"	6	53	11	5	16	1	2	789.76507937	978.52102	6	201	0	54	12	1	54	634081.62	3	2760.26	408	3168.26	120	0	0	120	0	0
"224"	6	53	11	5	3	1	2	789.76507937	978.52102	6	101	0	70	12	1	70	821957.66	0	11357	1931.33	13288.33	42	0	0	42	0	0
"225"	6	53	11	5	3	1	2	789.76507937	978.52102	6	501	0	106	12	1	106	1244678.74	0	11357	1931.33	13288.33	0	0	0	0	0	0
"226"	6	53	11	5	3	1	2	789.76507937	978.52102	6	201	0	200	12	1	200	2348450.45	0	11357	1931.33	13288.33	523	0	0	523	0	0
"227"	6	53	11	5	3	1	2	789.76507937	978.52102	7	101	1	102	4	1	102	399236.58	0	11357	1931.33	13288.33	3	9201	36105	39	0	2007
"228"	6	53	11	5	6	1	2	789.76507937	978.52102	6	201	0	999999.99	12	1	59.93	703713.18	1	5494.12	250	5744.12	178	0	0	178	0	0
"229"	6	53	11	5	6	1	2	789.76507937	978.52102	6	101	0	999999.99	12	1	86	1009833.69	1	5494.12	250	5744.12	10	0	0	10	0	0
"230"	6	53	11	5	6	1	2	789.76507937	978.52102	7	101	1	40	4	1	40	156563.36	0	5494.12	250	5744.12	1	9201	36101	13	0	1012
"231"	6	53	11	5	6	1	2	789.76507937	978.52102	6	401	0	999999.99	12	1	41.82	491060.99	1	5494.12	250	5744.12	0	0	0	0	0	0
"232"	6	53	11	5	6	1	2	789.76507937	978.52102	6	501	0	999999.99	12	1	109.2	1282253.94	1	5494.12	250	5744.12	0	0	0	0	0	0
"233"	6	53	12	3	10	1	2	547.72313297	678.63040891	7	101	1	80	4	0.98	78.4	212818.5	0	460	0	460	2	9201	36105	26	0	2006
"234"	6	53	12	3	10	1	2	547.72313297	678.63040891	6	401	0	55.63	12	1	55.63	453026.52	0	460	0	460	0	0	0	0	0	0
"235"	6	53	12	3	10	1	2	547.72313297	678.63040891	6	101	0	75.54	12	1	75.54	615164.89	0	460	0	460	18	0	0	18	0	0
"236"	6	53	12	3	10	1	2	547.72313297	678.63040891	6	201	0	37.05	12	1	37.05	301719.08	0	460	0	460	111	0	0	111	0	0
"237"	6	53	12	3	11	1	2	547.72313297	678.63040891	6	401	0	160	12	1	160	1302970.39	0	1369.95	1380.13	2750.07	0	0	0	0	0	0
"238"	6	53	12	3	11	1	2	547.72313297	678.63040891	7	101	1	84	4	0.99	83.16	225739.62	0	1369.95	1380.13	2750.07	2	9201	36105	26	0	2006
"239"	6	53	12	3	11	1	2	547.72313297	678.63040891	6	201	0	85	12	1	85	692203.02	0	1369.95	1380.13	2750.07	9999	0	0	189	1	0
"240"	6	53	12	3	11	1	2	547.72313297	678.63040891	6	101	0	56	12	1	56	456039.63	0	1369.95	1380.13	2750.07	9999	0	0	21	1	0
"241"	6	53	12	3	13	1	2	547.72313297	678.63040891	6	701	0	225	12	0.99	222.75	1813979.08	0	7138.8	1094.27	8233.07	0	0	0	0	0	0
"242"	6	53	12	3	13	1	2	547.72313297	678.63040891	7	101	1	42	4	0.98	41.16	111729.71	0	7138.8	1094.27	8233.07	1	9201	36105	13	0	2006
"243"	6	53	12	3	13	1	2	547.72313297	678.63040891	6	201	0	98.5	12	1	98.5	802141.14	0	7138.8	1094.27	8233.07	290	0	0	290	0	0
"244"	6	53	12	3	13	1	2	547.72313297	678.63040891	6	101	0	61.98	12	1	61.98	504738.15	0	7138.8	1094.27	8233.07	16	0	0	16	0	0
"245"	6	53	12	3	13	1	2	547.72313297	678.63040891	6	401	0	110	12	1	110	895792.14	0	7138.8	1094.27	8233.07	0	0	0	0	0	0
"246"	6	53	12	3	14	1	2	547.72313297	678.63040891	6	101	0	80	12	1	80	651485.19	0	2948.58	400.13	3348.71	9999	0	0	31	1	0
"247"	6	53	12	3	14	1	2	547.72313297	678.63040891	6	401	0	90	12	1	90	732920.84	0	2948.58	400.13	3348.71	0	0	0	0	0	0
"248"	6	53	12	3	14	1	2	547.72313297	678.63040891	7	101	1	126	4	0.98	123.48	335189.13	0	2948.58	400.13	3348.71	3	9201	36105	39	0	2006
"249"	6	53	12	3	14	1	2	547.72313297	678.63040891	6	201	0	310	12	1	310	2524505.12	0	2948.58	400.13	3348.71	9999	0	0	1108	1	0
"250"	6	53	12	3	15	1	2	547.72313297	678.63040891	6	101	0	139	12	1	139	1131955.52	0	2101.18	939.34	3040.52	9999	0	0	53	1	0
"251"	6	53	12	3	15	1	2	547.72313297	678.63040891	6	201	0	170	12	1	170	1384406.03	0	2101.18	939.34	3040.52	9999	0	0	458	1	0
"252"	6	53	12	3	15	1	2	547.72313297	678.63040891	6	401	0	170	12	1	170	1384406.03	0	2101.18	939.34	3040.52	0	0	0	0	0	0
"253"	6	53	12	3	15	1	2	547.72313297	678.63040891	7	101	1	42	4	0.98	41.16	111729.71	0	2101.18	939.34	3040.52	2	9201	36105	26	0	2006
"254"	6	53	12	3	15	1	2	547.72313297	678.63040891	9	3201	1	127	4	0.97	123.19	334401.92	0	2101.18	939.34	3040.52	0	0	0	0	0	6606
"255"	6	53	12	3	16	1	2	547.72313297	678.63040891	6	101	0	94.7	12	1	94.7	771195.6	0	9910.73	1895.49	11806.22	20	0	0	20	0	0
"256"	6	53	12	3	16	1	2	547.72313297	678.63040891	6	201	0	33.48	12	1	33.48	272646.55	0	9910.73	1895.49	11806.22	100	0	0	100	0	0
"257"	6	53	12	3	16	1	2	547.72313297	678.63040891	9	3801	1	35	4	0.99	34.65	94058.17	0	9910.73	1895.49	11806.22	0	0	0	0	0	6606
"258"	6	53	12	3	16	1	2	547.72313297	678.63040891	6	801	0	197	12	1	197	1604282.29	0	9910.73	1895.49	11806.22	0	0	0	0	0	0
"259"	6	53	12	3	16	1	2	547.72313297	678.63040891	6	901	0	244.6	12	1	244.6	1991915.98	0	9910.73	1895.49	11806.22	0	0	0	0	0	0
"260"	6	53	12	3	16	1	2	547.72313297	678.63040891	7	101	1	120	4	0.97	116.4	315970.32	0	9910.73	1895.49	11806.22	3	9201	36105	39	0	2006
"261"	6	53	12	3	17	1	2	547.72313297	678.63040891	6	201	0	215.67	12	1	215.67	1756322.64	0	7866.27	2145.12	10011.38	566	0	0	566	0	0
"262"	6	53	12	3	17	1	2	547.72313297	678.63040891	6	101	0	170	12	0.97	164.9	1342873.85	0	7866.27	2145.12	10011.38	9999	0	0	63	1	0
"263"	6	53	12	3	17	1	2	547.72313297	678.63040891	7	101	1	270	4	0.96	259.2	703604.01	0	7866.27	2145.12	10011.38	6	9201	36105	78	0	2006
"264"	6	53	12	3	17	1	2	547.72313297	678.63040891	6	401	0	140	12	1	140	1140099.09	0	7866.27	2145.12	10011.38	0	0	0	0	0	0
"265"	6	53	12	3	18	1	2	547.72313297	678.63040891	6	201	0	130	12	1	130	1058663.44	0	7929.68	290.78	8220.46	9999	0	0	330	1	0
"266"	6	53	12	3	18	1	2	547.72313297	678.63040891	6	101	0	89	12	0.97	86.33	703033.96	0	7929.68	290.78	8220.46	20	0	0	20	0	0
"267"	6	53	12	3	18	1	2	547.72313297	678.63040891	7	101	1	114	4	0.96	109.44	297077.25	0	7929.68	290.78	8220.46	3	9201	36105	39	0	2006
"268"	6	53	12	3	18	1	2	547.72313297	678.63040891	9	3201	1	500	4	0.97	485	1316542.99	0	7929.68	290.78	8220.46	0	0	0	0	0	6606
"269"	6	53	12	3	18	1	2	547.72313297	678.63040891	9	13201	1	50	4	0.95	47.5	128939.78	0	7929.68	290.78	8220.46	0	0	0	0	0	6605
"270"	6	53	12	3	2	1	2	547.72313297	678.63040891	6	101	0	173	12	1	173	1408836.73	0	1724.03	1861.28	3585.31	9999	0	0	66	1	0
"271"	6	53	12	3	2	1	2	547.72313297	678.63040891	7	101	1	74	4	1	74	200874.6	0	1724.03	1861.28	3585.31	2	9201	36104	26	0	2006
"272"	6	53	12	3	2	1	2	547.72313297	678.63040891	6	501	0	360	12	1	360	2931683.37	0	1724.03	1861.28	3585.31	0	0	0	0	0	0
"273"	6	53	12	3	2	1	2	547.72313297	678.63040891	6	201	0	154	12	1	154	1254109	0	1724.03	1861.28	3585.31	9999	0	0	565	1	0
"274"	6	53	12	3	20	1	2	547.72313297	678.63040891	7	101	1	39.9	4	0.96	38.3	103966.18	0	1200.53	1465.11	2665.64	1	9201	36101	13	0	7501
"275"	6	53	12	3	4	1	2	547.72313297	678.63040891	7	101	1	127.5	4	1	127.5	346101.51	0	1955.75	1395.08	3350.83	3	9203	36105	39	0	2006
"276"	6	53	12	3	4	1	2	547.72313297	678.63040891	6	401	0	147.52	12	1	147.52	1201338.7	0	1955.75	1395.08	3350.83	0	0	0	0	0	0
"277"	6	53	12	3	4	1	2	547.72313297	678.63040891	6	101	0	82.32	12	1	82.32	670378.26	0	1955.75	1395.08	3350.83	19	0	0	19	0	0
"278"	6	53	12	3	4	1	2	547.72313297	678.63040891	6	201	0	59.4	12	1	59.4	483727.76	0	1955.75	1395.08	3350.83	187	0	0	187	0	0
"279"	6	53	12	3	5	1	2	547.72313297	678.63040891	6	401	0	80	12	1	80	651485.19	0	1630.9	450	2080.9	0	0	0	0	0	0
"280"	6	53	12	3	5	1	2	547.72313297	678.63040891	6	101	0	48	12	1	48	390891.12	0	1630.9	450	2080.9	9999	0	0	18	1	0
"281"	6	53	12	3	5	1	2	547.72313297	678.63040891	6	201	0	150	12	1	150	1221534.74	0	1630.9	450	2080.9	9999	0	0	536	1	0
"282"	6	53	12	3	5	1	2	547.72313297	678.63040891	7	101	1	90	4	1	90	244306.95	0	1630.9	450	2080.9	2	9201	36105	26	0	2006
"283"	6	53	13	1	1	1	3	597.61338879	740.44456769	6	101	0	60.16	12	1	60.16	534541.74	0	1623.4	832	2455.4	16	0	0	16	0	0
"284"	6	53	13	1	1	1	3	597.61338879	740.44456769	7	101	1	29	4	1.02	29.58	87609.4	0	1623.4	832	2455.4	1	1901	36104	13	0	2007
"285"	6	53	13	1	1	1	3	597.61338879	740.44456769	6	901	0	158.52	12	0.99	156.93	1394375.59	0	1623.4	832	2455.4	0	0	0	0	0	0
"286"	6	53	13	1	1	1	3	597.61338879	740.44456769	6	201	0	89.11	12	0.98	87.33	775956.29	0	1623.4	832	2455.4	232	0	0	232	0	0
"287"	6	53	13	1	10	1	3	597.61338879	740.44456769	8	1002	1	12	4	1.08	12.96	38384.65	0	276.92	52.62	329.54	0	0	0	0	0	2101
"288"	6	53	13	1	10	1	3	597.61338879	740.44456769	8	1301	1	20	4	1.08	21.6	63974.41	0	276.92	52.62	329.54	0	0	0	0	0	7502
"289"	6	53	13	1	10	1	3	597.61338879	740.44456769	6	201	0	12.87	12	0.98	12.61	112044.07	0	276.92	52.62	329.54	72	0	0	72	0	0
"290"	6	53	13	1	10	1	3	597.61338879	740.44456769	7	101	1	34	4	0.99	33.66	99693.46	0	276.92	52.62	329.54	1	9201	36105	13	0	2007
"291"	6	53	13	1	10	1	3	597.61338879	740.44456769	6	101	0	23.5	12	1	23.5	208805.37	0	276.92	52.62	329.54	10	0	0	10	0	0
"292"	6	53	13	1	12	1	3	597.61338879	740.44456769	6	201	0	25	12	0.98	24.5	217690.7	0	5147.62	0	5147.62	9999	0	0	106	1	0
"293"	6	53	13	1	12	1	3	597.61338879	740.44456769	6	401	0	100	12	1.02	102	906304.15	0	5147.62	0	5147.62	0	0	0	0	0	0
"294"	6	53	13	1	12	1	3	597.61338879	740.44456769	6	101	0	20	12	1	20	177706.7	0	5147.62	0	5147.62	9999	0	0	8	1	0
"295"	6	53	13	1	2	1	3	597.61338879	740.44456769	6	101	0	62	12	1	62	550890.76	0	5458.25	653.81	6112.06	19	0	0	19	0	0
"296"	6	53	13	1	2	1	3	597.61338879	740.44456769	6	401	0	25	12	1.02	25.5	226576.04	0	5458.25	653.81	6112.06	0	0	0	0	0	0
"297"	6	53	13	1	2	1	3	597.61338879	740.44456769	7	101	1	33	4	1.02	33.66	99693.46	0	5458.25	653.81	6112.06	1	1901	36104	13	0	2007
"298"	6	53	13	1	2	1	3	597.61338879	740.44456769	6	201	0	44	12	0.98	43.12	383135.64	0	5458.25	653.81	6112.06	144	0	0	144	0	0
"299"	6	53	13	1	3	1	3	597.61338879	740.44456769	7	101	1	30	4	1.02	30.6	90630.42	0	857.05	0	857.05	1	1901	36101	13	0	2007
"300"	6	53	13	1	3	1	3	597.61338879	740.44456769	6	801	0	40	12	0.99	39.6	351859.26	0	857.05	0	857.05	0	0	0	0	0	0
"301"	6	53	13	1	5	1	3	597.61338879	740.44456769	9	3001	1	120	4	0.96	115.2	341196.86	0	23101.05	1547.34	24648.39	0	0	0	0	0	7501
"302"	6	53	13	1	5	1	3	597.61338879	740.44456769	6	201	0	77.41	12	0.98	75.86	674041.5	0	23101.05	1547.34	24648.39	9999	0	0	281	1	0
"303"	6	53	13	1	5	1	3	597.61338879	740.44456769	6	901	0	130	12	1	130	1155093.53	0	23101.05	1547.34	24648.39	0	0	0	0	0	0
"304"	6	53	13	1	5	1	3	597.61338879	740.44456769	7	101	1	34	4	1	34	100700.46	0	23101.05	1547.34	24648.39	3	9201	36101	39	0	2006
"305"	6	53	13	1	5	1	3	597.61338879	740.44456769	6	701	0	93.72	12	1.03	96.53	857701.37	0	23101.05	1547.34	24648.39	0	0	0	0	0	0
"306"	6	53	13	1	5	1	3	597.61338879	740.44456769	6	101	0	42.8	12	1	42.8	380292.33	0	23101.05	1547.34	24648.39	9999	0	0	16	1	0
"307"	6	53	13	1	6	1	3	597.61338879	740.44456769	6	401	0	42	12	1.02	42.84	380647.74	0	2852.9	566.5	3419.4	0	0	0	0	0	0
"308"	6	53	13	1	6	1	3	597.61338879	740.44456769	6	101	0	43	12	1	43	382069.4	0	2852.9	566.5	3419.4	9999	0	0	16	1	0
"309"	6	53	13	1	6	1	3	597.61338879	740.44456769	6	201	0	47.73	12	0.98	46.78	415655.96	0	2852.9	566.5	3419.4	9999	0	0	171	1	0
"310"	6	53	13	1	6	1	3	597.61338879	740.44456769	6	501	0	60	12	1.04	62.4	554444.89	0	2852.9	566.5	3419.4	0	0	0	0	0	0
"311"	6	53	13	1	6	1	3	597.61338879	740.44456769	7	101	1	32	4	1.01	32.32	95724.67	0	2852.9	566.5	3419.4	2	9201	36101	26	0	1012
"312"	6	53	13	1	6	1	3	597.61338879	740.44456769	9	11401	1	250	4	1.01	252.5	747849.01	0	2852.9	566.5	3419.4	0	0	0	0	0	7501
"313"	6	53	13	1	8	1	3	597.61338879	740.44456769	7	101	1	34	4	0.99	33.66	99693.46	0	1503.48	435.47	1938.94	3	9203	36105	39	0	2007
"314"	6	53	13	1	8	1	3	597.61338879	740.44456769	6	401	0	58.52	12	1.02	59.69	530365.63	0	1503.48	435.47	1938.94	0	0	0	0	0	0
"315"	6	53	13	1	8	1	3	597.61338879	740.44456769	6	101	0	163.29	12	1	163.29	1450886.32	0	1503.48	435.47	1938.94	33	0	0	33	0	0
"316"	6	53	13	1	8	1	3	597.61338879	740.44456769	6	201	0	88.69	12	0.98	86.92	772313.3	0	1503.48	435.47	1938.94	248	0	0	248	0	0
"317"	6	53	13	1	8	1	3	597.61338879	740.44456769	6	701	0	175	12	1.01	176.75	1570482.93	0	1503.48	435.47	1938.94	0	0	0	0	0	0
"318"	6	53	13	1	9	1	3	597.61338879	740.44456769	7	101	1	35	4	0.99	34.65	102625.62	0	1594.99	23.61	1618.6	2	9203	36105	26	0	2007
"319"	6	53	13	1	9	1	3	597.61338879	740.44456769	6	901	0	82.18	12	1	82.18	730196.81	0	1594.99	23.61	1618.6	0	0	0	0	0	0
"320"	6	53	13	1	9	1	3	597.61338879	740.44456769	6	101	0	43.56	12	1	43.56	387045.18	0	1594.99	23.61	1618.6	19	0	0	19	0	0
"321"	6	53	13	1	9	1	3	597.61338879	740.44456769	6	201	0	86.05	12	0.98	84.33	749300.28	0	1594.99	23.61	1618.6	240	0	0	240	0	0
"322"	6	53	14	0	1	1	3	745	923.05696839	9	9301	3	350	4	1.01	353.5	1305202.55	0	20432.47	681.52	21113.99	0	0	0	0	0	6606
"323"	6	53	14	0	1	1	3	745	923.05696839	6	901	0	155	12	1	155	1716885.96	0	20432.47	681.52	21113.99	0	0	0	0	0	0
"324"	6	53	14	0	1	1	3	745	923.05696839	7	101	1	105	4	1.02	107.1	395437.61	0	20432.47	681.52	21113.99	3	9206	36105	39	0	2007
"325"	6	53	14	0	1	1	3	745	923.05696839	6	201	0	145	12	0.98	142.1	1573996.74	0	20432.47	681.52	21113.99	383	0	0	383	0	0
"326"	6	53	14	0	1	1	3	745	923.05696839	6	101	0	62	12	1	62	686754.38	0	20432.47	681.52	21113.99	21	0	0	21	0	0
"327"	6	53	14	0	10	1	3	745	923.05696839	6	401	0	40	12	1.02	40.8	451928.69	0	18624.41	244.34	18868.75	0	0	0	0	0	0
"328"	6	53	14	0	10	1	3	745	923.05696839	6	1001	0	199	12	1	199	2204260.04	0	18624.41	244.34	18868.75	0	0	0	0	0	0
"329"	6	53	14	0	10	1	3	745	923.05696839	6	101	0	156.81	12	1	156.81	1736934.76	0	18624.41	244.34	18868.75	28	0	0	28	0	0
"330"	6	53	14	0	10	1	3	745	923.05696839	7	101	1	118	4	0.99	116.82	431326.06	0	18624.41	244.34	18868.75	3	9203	36101	39	0	2006
