"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_informante"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"cod_cond_vida"	"cod_qtd_ali"	"cod_tip_ali"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"val_rend_min"	"val_rec_min_ali"	"cod_raz_nao_ali"	"cod_cond_serv_agua"	"cod_cond_col_lixo"	"cod_cond_ilu_rua"	"cod_limpeza"	"cod_cond_dren_chuv"	"cod_forn_ener_elet"	"cod_transporte"	"cod_educacao"	"cod_saude"	"cod_lazeresporte"	"cod_esgotamento"	"cod_pouco_espaco"	"cod_viz_barulhe"	"cod_casa_escura"	"cod_telhado_got"	"cod_par_chao_umid"	"cod_made_deteriora"	"cod_pol_tran_indu"	"cod_vio_area_resid"	"cod_inundacoes"	"cod_cond_morada"	"cod_atraso_alug"	"cod_atraso_desp"	"cod_atraso_pres"
"614"	4	53	81	6	8	1	1	5	369.51469583	457.82968444	2	3	1	941	816	1757	1600	400	0	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2
"615"	4	53	81	6	9	1	1	5	369.51469583	457.82968444	2	3	1	480.08	261.59	741.67	1200	150	0	1	1	1	1	1	1	1	2	2	3	2	2	2	2	1	1	2	2	1	2	2	3	2	2
"616"	4	53	82	4	2	1	1	6	1810.10142939	2242.72045355	3	3	1	2930	709.1	3639.1	4000	600	0	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	3	2	2
"617"	4	53	82	4	3	1	1	6	1810.10142939	2242.72045355	4	3	1	13892.25	0	13892.25	3500	350	0	1	1	2	1	2	2	2	1	3	3	1	1	2	1	2	2	2	2	2	1	1	2	2	2
"618"	4	53	82	4	5	1	1	6	1810.10142939	2242.72045355	5	3	1	5677.62	1074.09	6751.71	5000	1500	0	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	1	2	1	2	3	2	2
"619"	4	53	82	4	6	1	1	6	1810.10142939	2242.72045355	4	3	2	6673.46	778.49	7451.95	8000	1000	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	2	2	2	2	2	1	1	2	2	2
"620"	4	53	82	4	7	1	1	6	1810.10142939	2242.72045355	2	3	1	7449.33	1061.92	8511.25	4000	1000	0	1	1	1	1	2	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	1	2	2	2
"621"	4	53	82	4	9	1	1	6	1810.10142939	2242.72045355	3	3	1	9472.7	619.33	10092.03	6000	1000	0	1	1	1	1	2	1	2	2	2	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2
"622"	4	53	83	2	1	1	1	6	1378.46104651	1707.91687871	6	3	1	22793.17	1729.37	24522.54	10000	2000	0	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2
"623"	4	53	83	2	12	1	2	6	1378.46104651	1707.91687871	5	3	1	58405.08	3889.95	62295.03	34000	6000	0	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"624"	4	53	83	2	4	1	1	6	1378.46104651	1707.91687871	4	3	2	7435	2369	9804	6000	2000	2	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"625"	4	53	83	2	8	1	2	6	1378.46104651	1707.91687871	3	3	1	27665.87	65.65	27731.52	30000	2000	0	1	2	1	1	1	1	3	3	3	2	1	1	2	2	1	1	2	2	1	2	2	2	2	2
"626"	4	53	83	2	9	1	1	6	1378.46104651	1707.91687871	6	3	1	31723.3	3868	35591.3	15000	1000	0	1	1	1	1	1	1	3	1	3	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"627"	4	53	84	0	2	1	2	6	1584.55320766	1963.2656109	4	3	1	5578.33	978.5	6556.83	0	0	0	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"628"	4	53	84	0	3	1	1	6	1584.55320766	1963.2656109	4	3	1	3000	0	3000	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"629"	4	53	84	0	6	1	2	6	1584.55320766	1963.2656109	2	3	2	7290.16	91.4	7381.56	6000	2000	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	2	1
"630"	4	53	84	0	8	1	1	6	1584.55320766	1963.2656109	5	3	1	13719.67	1154.67	14874.33	5000	500	0	1	2	1	1	1	1	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2
"631"	4	53	85	9	1	1	1	6	730.40387141	904.97232651	4	3	1	5947.22	1287	7234.22	8000	800	0	1	1	2	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2
"632"	4	53	85	9	4	1	2	6	730.40387141	904.97232651	5	3	1	4245.9	0	4245.9	2500	1000	0	1	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	2	1	2	2	2
"633"	4	53	85	9	6	1	1	6	730.40387141	904.97232651	5	3	1	14643.2	0	14643.2	8000	1500	0	1	1	1	1	2	1	1	2	2	2	1	2	1	2	2	2	2	2	2	2	1	2	2	2
"634"	4	53	85	9	8	1	1	6	730.40387141	904.97232651	4	3	1	439.9	654	1093.9	2000	350	0	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	1	2	1	3	2	2
"635"	4	53	85	9	9	1	2	6	730.40387141	904.97232651	6	3	1	4045.83	909.43	4955.26	15000	2000	0	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"636"	4	53	86	7	1	1	1	6	2355.05396723	2917.91808778	3	2	2	1509.03	0	1509.03	2500	600	1	1	1	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1
"637"	4	53	86	7	12	1	1	6	2355.05396723	2917.91808778	3	3	1	3551	188.49	3739.49	4000	1000	0	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	1	2	2	2	2	1	2	2	2
"638"	4	53	86	7	2	1	2	6	2355.05396723	2917.91808778	3	2	2	2438.82	0	2438.82	3000	800	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	2	2
"639"	4	53	86	7	4	1	1	6	2355.05396723	2917.91808778	3	3	1	5658.75	0	5658.75	4000	450	0	1	1	1	1	1	1	2	3	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2
"640"	4	53	87	5	10	1	2	6	619.42137992	767.46472632	5	3	1	11550	231.75	11781.75	10000	1000	0	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"641"	4	53	87	5	12	1	1	6	619.42137992	767.46472632	5	3	2	18743.33	579.32	19322.65	10000	0	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	2	2	2
"642"	4	53	87	5	5	1	6	6	619.42137992	767.46472632	6	3	2	37732.53	0	37732.53	11000	3500	2	1	1	2	2	2	2	2	1	1	1	1	2	1	2	2	2	2	2	2	2	1	2	2	2
"643"	4	53	87	5	6	1	1	6	619.42137992	767.46472632	5	3	1	22750	614.47	23364.47	15000	0	0	1	1	1	1	1	1	2	2	1	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2
"644"	4	53	87	5	8	1	1	6	619.42137992	767.46472632	4	3	1	10190.44	884.6	11075.04	6000	1000	0	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"645"	4	53	87	5	9	1	1	6	619.42137992	767.46472632	5	3	1	14920.47	2891.77	17812.23	4000	1000	0	1	1	1	1	1	1	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"646"	4	53	88	3	11	1	1	6	1389.93962264	1722.13886486	3	3	1	6485	1208.17	7693.17	6000	2000	0	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	2	2	2	1	2	2	3	2	2
"647"	4	53	88	3	13	1	1	6	1389.93962264	1722.13886486	4	3	1	5652.5	0	5652.5	5000	1100	0	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"648"	4	53	88	3	4	1	1	6	1389.93962264	1722.13886486	3	3	1	121.2	0	121.2	5000	650	0	1	1	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	1
"649"	4	53	88	3	7	1	2	6	1389.93962264	1722.13886486	3	3	2	4433.75	77.25	4511	5000	650	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	1	2	2	1	2	1	2	2	2
"650"	4	53	88	3	8	1	1	6	1389.93962264	1722.13886486	2	2	3	12322.5	1808	14130.5	6500	600	1	1	1	2	1	1	1	2	2	2	3	1	2	1	2	2	2	2	2	1	2	1	3	2	2
"651"	4	53	89	1	1	1	1	6	2931.98397535	3632.73589216	3	3	1	7568.83	535.17	8104	3000	1000	0	1	1	1	1	1	1	1	3	1	2	1	1	1	2	2	2	2	2	2	2	1	2	2	3
"652"	4	53	89	1	2	1	1	6	2931.98397535	3632.73589216	1	1	2	305.75	0	305.75	5000	800	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	1	1	1	2	1	2	1
"653"	4	53	90	5	2	1	1	6	1177.67757576	1459.14562795	4	3	1	18160	47.25	18207.25	8000	2000	0	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	2	2
"654"	4	53	90	5	6	1	1	6	1177.67757576	1459.14562795	3	3	1	13260	0	13260	15000	6000	0	1	1	1	1	2	1	2	1	1	2	1	2	1	2	2	2	2	2	1	2	1	2	2	2
"655"	4	53	90	5	7	1	1	6	1177.67757576	1459.14562795	5	3	1	5400.08	2000	7400.08	5000	800	0	1	1	1	2	2	2	2	2	2	1	1	2	2	2	1	2	2	2	1	2	1	2	2	2
"656"	4	53	91	3	10	1	2	6	669.82740741	829.91792755	6	3	1	2651.2	1782	4433.2	3000	2000	0	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	3	1	1
"657"	4	53	91	3	2	1	1	6	669.82740741	829.91792755	5	3	2	9623.6	1500	11123.6	3000	700	3	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	3	2	2
"658"	4	53	91	3	5	1	1	6	669.82740741	829.91792755	5	3	1	8712.5	0	8712.5	8000	2500	0	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"659"	4	53	91	3	6	1	1	6	669.82740741	829.91792755	5	3	1	5584.43	1568.89	7153.32	6000	1500	0	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"660"	4	53	91	3	7	1	2	6	669.82740741	829.91792755	2	3	2	1114.95	612	1726.95	6000	1500	1	1	1	2	1	1	1	1	1	2	3	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"661"	4	53	92	1	1	1	2	6	553.89327389	686.27522981	4	2	3	1475.1	600	2075.1	3000	300	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	2	2	1	2	1	3	1	2
"662"	4	53	92	1	11	1	1	6	553.89327389	686.27522981	1	1	3	4657.6	1275	5932.6	2500	1500	1	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	2	1	2	1	2	2	3	2	1
"663"	4	53	92	1	2	1	1	6	553.89327389	686.27522981	3	2	2	2259.05	689.58	2948.63	2500	700	1	1	1	1	1	2	1	2	2	1	3	1	1	2	2	2	1	2	2	1	2	2	2	1	1
"664"	4	53	92	1	4	1	2	6	553.89327389	686.27522981	3	2	2	924.42	204	1128.42	2000	1000	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	1	2	3	3	2	2
"665"	4	53	92	1	5	1	1	6	553.89327389	686.27522981	4	3	2	380.42	800	1180.42	600	300	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1	3	2	2
"666"	4	53	92	1	7	1	1	6	553.89327389	686.27522981	3	3	1	7638.28	1211	8849.28	10000	1000	0	1	1	2	2	2	1	1	2	2	3	1	2	1	2	2	1	2	2	1	1	2	3	2	2
"667"	4	53	92	1	9	1	1	6	553.89327389	686.27522981	3	3	1	6967.07	1200	8167.07	10000	1200	0	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2	2	2	2	2	1	3	1	2
"668"	4	53	93	0	1	1	1	7	1700.67112445	2107.1360166	3	3	1	5372.05	0	5372.05	5500	350	0	1	2	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	2	2	2	2	2	2
"669"	4	53	93	0	3	1	1	7	1700.67112445	2107.1360166	3	3	1	489	0	489	3000	300	0	1	1	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	2	2	2
"670"	4	53	94	8	1	1	1	7	1387.47079646	1719.0799827	5	3	1	20415.5	2308.2	22723.7	18000	3000	0	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"671"	4	53	94	8	10	1	1	7	1387.47079646	1719.0799827	6	3	1	15236.67	3418.05	18654.72	10000	5000	0	1	1	1	1	1	1	3	1	1	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2
"672"	4	53	94	8	12	1	1	7	1387.47079646	1719.0799827	6	3	2	30458.33	816	31274.33	7000	1000	2	1	1	1	2	1	2	2	3	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"673"	4	53	94	8	3	1	1	7	1387.47079646	1719.0799827	4	3	1	13391.17	4970	18361.17	25000	2000	0	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	1	2	2	2	2	1	3	2	2
"674"	4	53	94	8	5	1	2	7	1387.47079646	1719.0799827	4	3	1	26194.98	3090	29284.98	30000	4000	0	2	1	1	1	2	2	2	1	2	1	1	2	2	2	2	2	1	1	1	2	2	3	2	2
"675"	4	53	95	6	13	1	1	7	1027.13746489	1272.62603283	5	3	1	11236.87	95.79	11332.66	4500	200	0	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"676"	4	53	95	6	8	1	1	7	1027.13746489	1272.62603283	6	3	1	7432	1921.55	9353.55	6000	1500	0	1	1	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	1	2
"677"	4	53	95	6	9	1	2	7	1027.13746489	1272.62603283	5	3	1	18526.96	2421.25	20948.21	30000	3000	0	2	2	1	2	2	2	2	1	1	2	2	2	2	1	2	2	2	1	1	2	1	3	2	2
"678"	4	53	96	4	1	1	1	7	736.28976744	912.26496724	3	3	1	2785.11	2346	5131.11	7000	2500	0	1	1	1	1	1	2	2	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"679"	4	53	96	4	12	1	1	7	736.28976744	912.26496724	6	3	1	4956.25	816	5772.25	10000	2000	0	1	1	1	1	1	1	3	1	1	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"680"	4	53	96	4	3	1	3	7	736.28976744	912.26496724	4	3	1	5534.53	2648.36	8182.89	2500	500	0	1	1	2	1	2	2	2	2	1	3	3	2	2	2	1	1	2	2	1	1	2	3	2	2
"681"	4	53	96	4	4	1	1	7	736.28976744	912.26496724	4	3	1	10824.46	2897.59	13722.04	10000	1000	0	1	1	1	1	1	1	3	3	1	3	1	2	1	2	2	1	2	2	2	2	1	3	2	2
"682"	4	53	96	4	8	1	2	7	736.28976744	912.26496724	2	3	1	138.33	4577.61	4715.94	25000	2000	0	2	1	1	1	1	1	1	0	1	1	1	2	2	2	2	2	2	2	2	2	1	2	1	1
"683"	4	53	97	2	11	1	1	7	1356.640625	1680.88131881	3	3	1	3500	326.1	3826.1	5000	500	0	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"684"	4	53	97	2	13	1	1	7	1356.640625	1680.88131881	4	3	1	7416	806.87	8222.87	4000	500	0	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"685"	4	53	97	2	5	1	1	7	1356.640625	1680.88131881	5	3	1	3503.33	679.84	4183.18	2000	600	0	1	2	1	1	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	1
"686"	4	53	97	2	7	1	2	7	1356.640625	1680.88131881	4	3	1	19829	759.83	20588.83	0	0	0	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2
"687"	4	53	98	0	1	1	1	7	1465.0974026	1815.25955281	4	2	1	925.15	207.05	1132.2	2000	1000	0	1	1	3	2	2	1	2	2	2	2	1	2	2	2	1	1	2	1	1	2	2	3	2	2
"688"	4	53	98	0	11	1	1	7	1465.0974026	1815.25955281	3	3	2	10283.31	2000	12283.31	10000	1000	2	1	2	2	3	3	1	2	1	3	3	3	2	2	2	2	1	2	2	2	2	1	2	1	1
"689"	4	53	98	0	2	1	1	7	1465.0974026	1815.25955281	4	3	2	3036.2	206	3242.2	5000	600	1	1	2	3	2	2	2	2	2	2	3	2	2	2	1	2	1	2	2	2	2	2	2	2	2
"690"	4	53	98	0	7	1	1	7	1465.0974026	1815.25955281	4	3	1	1575	608.08	2183.08	2000	1000	0	1	2	3	3	1	1	2	1	3	3	3	2	2	2	2	2	2	2	1	2	1	3	2	2
"691"	4	53	99	9	13	1	1	7	1228.14556962	1521.67560569	4	3	1	8417.77	639.5	9057.27	6000	850	0	1	1	2	2	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"692"	4	53	99	9	3	1	2	7	1228.14556962	1521.67560569	5	3	1	9470.67	1890.1	11360.77	8000	1000	0	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	1	3	2	2
"693"	4	53	99	9	9	1	1	7	1228.14556962	1521.67560569	3	3	2	2628.5	339.36	2967.86	5000	800	2	1	2	1	2	2	2	2	1	1	3	2	1	2	1	2	2	2	1	2	2	2	3	2	2
"694"	4	53	100	6	1	1	1	7	194.32746362	240.77224087	4	3	1	1930	785.16	2715.16	1500	1000	0	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	1	2	2	2	1	2	2	2
"695"	4	53	100	6	11	1	2	7	194.32746362	240.77224087	1	2	2	57.92	137.23	195.15	800	300	1	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	2	1	2	1	3	1	2
"696"	4	53	100	6	12	1	2	7	194.32746362	240.77224087	3	1	1	400	47.5	447.5	600	350	0	1	1	2	1	2	1	2	2	2	1	1	1	1	2	2	1	2	2	2	2	2	3	1	1
"697"	4	53	100	6	13	1	2	7	194.32746362	240.77224087	5	1	2	2308.46	180.85	2489.31	890	350	1	1	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2	2	2	2	1	3	2	2
"698"	4	53	100	6	15	1	1	7	194.32746362	240.77224087	2	2	3	520.91	271.86	792.76	700	0	1	1	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	3	2	2
"699"	4	53	100	6	2	1	1	7	194.32746362	240.77224087	2	2	1	433.33	14.25	447.58	0	0	0	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2
"700"	4	53	100	6	3	1	2	7	194.32746362	240.77224087	2	3	2	905	0	905	2000	400	1	1	1	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2
"701"	4	53	100	6	5	1	2	7	194.32746362	240.77224087	3	3	2	1123.25	200	1323.25	1500	250	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2
"702"	4	53	101	4	1	1	1	8	205.68568122	254.84510248	3	3	2	729.48	180	909.48	1700	600	1	3	3	3	3	1	1	3	1	3	3	3	2	2	2	2	2	2	2	2	2	1	2	2	2
"703"	4	53	101	4	10	1	1	8	205.68568122	254.84510248	2	1	3	445.5	286.64	732.14	2500	700	1	1	3	3	3	3	1	2	2	2	3	3	2	2	2	2	2	1	2	1	2	1	3	3	2
"704"	4	53	101	4	11	1	2	8	205.68568122	254.84510248	3	3	2	1052.23	180	1232.23	1000	500	1	3	3	3	3	3	1	2	1	2	3	3	1	2	2	2	2	2	2	2	2	1	3	3	2
"705"	4	53	101	4	12	1	2	8	205.68568122	254.84510248	3	3	2	884.58	0	884.58	1000	300	1	1	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	1	2	2	2	2	2	2	2
"706"	4	53	101	4	13	1	1	8	205.68568122	254.84510248	2	1	2	940.89	191.78	1132.68	1000	400	1	3	3	3	3	3	2	3	3	3	3	3	2	2	1	1	1	1	2	1	2	2	3	2	2
"707"	4	53	101	4	14	1	1	8	205.68568122	254.84510248	1	1	3	626.33	370	996.33	930	400	1	3	3	3	3	3	1	2	1	3	3	3	2	2	2	1	1	2	2	2	2	2	3	2	2
"708"	4	53	101	4	15	1	1	8	205.68568122	254.84510248	3	2	2	742.5	842.13	1584.63	600	200	1	2	1	3	3	1	1	2	2	2	3	3	2	2	2	2	2	2	2	2	2	1	2	1	2
"709"	4	53	101	4	16	1	1	8	205.68568122	254.84510248	5	2	2	1791.56	197	1988.56	2500	800	1	3	2	1	3	2	2	1	1	1	3	3	2	2	2	2	2	2	2	2	2	3	2	2	2
"710"	4	53	101	4	17	1	2	8	205.68568122	254.84510248	5	3	2	1822.5	474.22	2296.72	1000	500	1	3	1	3	3	3	1	1	2	1	3	3	1	2	2	1	1	1	2	2	2	3	2	2	2
"711"	4	53	101	4	18	1	1	8	205.68568122	254.84510248	5	2	2	541.06	297	838.06	600	500	1	3	3	3	3	3	1	3	1	3	3	3	1	2	2	2	2	2	2	1	2	3	2	2	1
"712"	4	53	101	4	20	1	2	8	205.68568122	254.84510248	1	2	2	292.55	3.37	295.91	800	300	1	3	2	2	3	3	2	1	2	2	3	3	1	1	2	1	2	2	1	2	2	2	2	2	2
"713"	4	53	101	4	3	1	1	8	205.68568122	254.84510248	3	2	2	757.62	300	1057.62	700	450	1	1	3	1	3	3	1	2	2	2	3	3	2	2	2	1	2	2	2	1	2	1	2	2	2
"714"	4	53	101	4	4	1	1	8	205.68568122	254.84510248	5	3	2	1355.23	294.75	1649.98	2000	1200	1	1	3	1	1	1	1	3	1	1	2	3	2	2	2	1	2	2	2	1	2	1	2	2	2
"715"	4	53	101	4	5	1	2	8	205.68568122	254.84510248	3	3	2	734.77	221.21	955.97	1500	600	1	1	3	3	3	3	2	1	1	1	3	3	2	2	2	2	2	2	2	2	2	1	3	2	1
"716"	4	53	101	4	6	1	1	8	205.68568122	254.84510248	5	2	2	1287.35	267.3	1554.65	1100	750	1	1	3	3	3	3	1	2	1	2	3	3	2	2	2	1	2	1	2	2	2	2	3	1	1
"717"	4	53	101	4	7	1	1	8	205.68568122	254.84510248	3	3	1	996	204.14	1200.14	1200	700	0	3	3	3	3	3	1	2	1	3	3	3	2	2	2	2	2	2	2	2	2	2	3	3	2
"718"	4	53	101	4	8	1	1	8	205.68568122	254.84510248	6	3	1	2713.85	2520.47	5234.32	1000	300	0	1	1	1	3	1	1	1	1	1	3	1	2	2	2	2	1	2	2	2	2	1	2	2	2
"719"	4	53	101	4	9	1	1	8	205.68568122	254.84510248	2	2	3	1386	215	1601	900	400	1	1	2	1	3	3	1	2	1	2	3	3	1	1	2	1	1	1	2	1	1	2	3	1	1
"720"	4	53	102	2	1	1	2	8	299.00264633	370.46506881	2	1	2	3247.08	149.4	3396.48	1000	600	1	1	1	1	2	1	1	2	3	2	3	1	1	2	2	2	2	2	2	1	2	1	2	1	1
"721"	4	53	102	2	10	1	2	8	299.00264633	370.46506881	4	1	2	863.44	264.79	1128.23	2000	600	1	1	1	1	2	1	1	3	3	2	1	2	2	2	2	2	2	2	1	1	2	1	2	1	1
"722"	4	53	102	2	11	1	3	8	299.00264633	370.46506881	2	1	2	1395.83	322.75	1718.58	2000	500	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	2	2	2	1	2	2	3	1	2
"723"	4	53	102	2	12	1	3	8	299.00264633	370.46506881	4	1	2	1540.51	478.05	2018.56	3000	600	1	1	1	2	1	2	1	1	1	1	3	2	2	2	2	2	2	2	2	2	2	1	3	1	1
"724"	4	53	102	2	14	1	1	8	299.00264633	370.46506881	3	1	2	1155	49.27	1204.27	4000	1500	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	3	2	2
"725"	4	53	102	2	15	1	2	8	299.00264633	370.46506881	2	2	3	989.47	291.79	1281.25	1500	500	1	1	1	1	2	2	1	2	2	2	3	1	1	2	2	2	2	2	1	1	2	2	2	1	1
"726"	4	53	102	2	16	1	1	8	299.00264633	370.46506881	4	3	2	735	0	735	1500	300	1	1	1	1	1	2	1	2	2	3	3	1	2	2	2	2	2	2	1	1	2	1	2	2	2
"727"	4	53	102	2	18	1	1	8	299.00264633	370.46506881	3	1	2	505.61	0	505.61	1500	400	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	2	1	1	2	2	2	2	2
"728"	4	53	102	2	3	1	2	8	299.00264633	370.46506881	1	2	2	963.78	317.55	1281.33	1000	400	1	1	1	1	1	1	1	2	1	2	3	1	2	2	1	2	2	2	1	1	2	1	2	2	1
"729"	4	53	102	2	5	1	2	8	299.00264633	370.46506881	3	1	2	924.38	0	924.38	1000	100	1	1	1	1	2	1	1	2	3	2	3	2	1	1	2	1	2	2	2	2	2	2	2	1	1
"730"	4	53	102	2	6	1	2	8	299.00264633	370.46506881	3	1	2	13264.53	356.46	13620.98	1500	800	1	1	1	1	1	1	1	1	2	2	3	1	1	2	2	2	2	2	2	1	2	1	2	1	1
"731"	4	53	102	2	7	1	2	8	299.00264633	370.46506881	2	1	2	1485.17	13.74	1498.91	2000	500	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	3	2	1	1
"732"	4	53	102	2	8	1	1	8	299.00264633	370.46506881	3	2	2	981.27	0	981.27	2000	450	1	1	1	1	1	1	1	2	2	1	3	1	2	2	1	1	1	2	2	2	2	1	3	1	2
"733"	4	53	103	0	1	1	2	8	183.33668934	227.15464249	2	3	2	18360.11	526.73	18886.84	5000	1000	1	3	3	1	3	1	1	2	2	2	2	3	2	2	2	2	1	2	2	2	2	1	3	2	2
"734"	4	53	103	0	14	1	1	8	183.33668934	227.15464249	3	2	2	824	2924.75	3748.75	6000	2000	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1
"735"	4	53	103	0	15	1	2	8	183.33668934	227.15464249	5	3	1	17788	1426.24	19214.24	18000	2000	0	1	1	1	1	1	1	2	3	2	1	3	2	2	2	2	1	2	2	2	2	1	2	2	1
"736"	4	53	103	0	16	1	3	8	183.33668934	227.15464249	4	3	1	1760.77	2973	4733.77	6000	1500	0	1	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	2	1	2	2	2
"737"	4	53	103	0	17	1	1	8	183.33668934	227.15464249	6	3	1	65544.47	2887.45	68431.92	10000	2000	0	1	1	1	1	1	1	1	2	2	2	3	2	1	2	2	1	1	2	2	2	1	2	2	2
"738"	4	53	103	0	2	1	1	8	183.33668934	227.15464249	3	2	2	14843.25	995.55	15838.8	10000	2000	1	3	3	1	3	1	1	2	2	2	2	3	2	2	2	2	2	2	2	2	2	1	3	2	2
"739"	4	53	103	0	4	1	1	8	183.33668934	227.15464249	5	3	2	30905.83	4187.33	35093.17	20000	10000	2	1	1	2	1	1	1	1	2	2	1	3	1	2	2	2	2	2	2	2	2	1	2	2	2
