"tipo_reg"	"cod_uf"	"num_seq"	"num_dv"	"cod_domc"	"num_uc"	"num_ext_renda"	"fator_expansao1"	"fator_expansao2"	"num_quadro"	"prod_num_quadro_grupo_pro"	"cod_item"	"cod_obtencao"	"val_despesa"	"fator_anual"	"num_deflator"	"val_despesa_corrigido"	"valor_anual_expandido2"	"cod_imput"	"renda_bruta_monetaria"	"renda_bruta_nao_monetaria"	"renda_total"	"metodo_quantkg"	"quant_kg"	"cod_local_compra"	"qtd_item"	"cod_unidade_medida"	"cod_peso_volume"
"2432"	11	53	96	4	12	1	7	736.28976744	912.26496724	65	68	201	1	3.21	52	1.43	4.59	217739.4	0	4956.25	816	5772.25	0	2.16	101	0.02	4803	0
"2433"	11	53	96	4	12	1	7	736.28976744	912.26496724	65	67	5701	1	0.99	52	1.21	1.2	56925.33	0	4956.25	816	5772.25	0	1.1	101	0.01	4803	0
"2434"	11	53	96	4	12	1	7	736.28976744	912.26496724	65	68	3010	1	4.9	52	1.03	5.05	239560.78	0	4956.25	816	5772.25	0	1.23	101	0.01	4803	0
"2435"	11	53	96	4	12	1	7	736.28976744	912.26496724	65	63	4701	1	4.99	52	0.94	4.03	191174.25	1	4956.25	816	5772.25	0	0.5	101	0.01	1301	3401
"2436"	11	53	96	4	12	1	7	736.28976744	912.26496724	66	67	1201	1	1.18	52	1.07	1.26	59771.6	0	4956.25	816	5772.25	4	0.17	101	0.02	1101	0
"2437"	11	53	96	4	12	1	7	736.28976744	912.26496724	66	79	1204	1	4.79	52	0.97	4.65	220585.67	0	4956.25	816	5772.25	1	0.969	101	0.01	3701	0
"2438"	11	53	96	4	12	1	7	736.28976744	912.26496724	66	78	402	1	8.02	52	0.96	7.7	365270.89	0	4956.25	816	5772.25	0	0.71	101	0.01	4803	0
"2439"	11	53	96	4	12	1	7	736.28976744	912.26496724	67	80	501	1	4.29	52	1.01	4.33	205405.58	0	4956.25	816	5772.25	1	0.802	101	0.01	1301	0
"2440"	11	53	96	4	12	1	7	736.28976744	912.26496724	65	67	3705	1	2.24	52	1.28	2.87	136146.42	0	4956.25	816	5772.25	0	1.36	101	0.01	4803	0
"2441"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	71	1301	5	10.69	52	1.05	11.22	532251.87	0	5534.53	2648.36	8182.89	0	1.95	506	0.02	4803	0
"2442"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	79	1507	5	5.18	52	1.02	5.28	250471.47	0	5534.53	2648.36	8182.89	1	0.533	506	0.02	2203	0
"2443"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	80	105	5	4.28	52	1.01	4.32	204931.2	0	5534.53	2648.36	8182.89	0	0.715	506	7.15	4504	0
"2444"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	86	4301	5	1.78	52	1.02	1.82	86336.76	0	5534.53	2648.36	8182.89	-2	0	506	0	0	0
"2445"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	82	2502	5	4.99	52	0.98	4.89	231970.74	0	5534.53	2648.36	8182.89	0	0.5	506	5	4504	0
"2446"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	78	205	5	10.21	52	1.02	10.41	493827.27	0	5534.53	2648.36	8182.89	0	2.23	506	0.02	4803	0
"2447"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	71	3305	5	8.76	52	1.04	9.11	432158.16	0	5534.53	2648.36	8182.89	0	0.775	506	7.75	4504	0
"2448"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	71	701	5	21.48	52	1.02	21.91	1039361.72	0	5534.53	2648.36	8182.89	0	2.16	506	0.02	4803	0
"2449"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	71	404	5	24.61	52	1.13	27.81	1319244.61	0	5534.53	2648.36	8182.89	0	2.74	506	0.03	4803	0
"2450"	11	53	53	0	10	1	5	468.82320408	580.87318856	69	80	101	1	3	52	1.01	3.03	91522.38	0	1813	255	2068	2	0.735	301	999.99	4501	0
"2451"	11	53	53	0	10	1	5	468.82320408	580.87318856	63	68	1401	1	1.52	52	1.01	1.54	46516.32	0	1813	255	2068	0	1.71	101	0.02	4803	0
"2452"	11	53	53	0	10	1	5	468.82320408	580.87318856	63	89	1201	1	3.68	52	1.01	3.72	112364.11	0	1813	255	2068	-2	0	101	0	0	0
"2453"	11	53	53	0	10	1	5	468.82320408	580.87318856	63	82	101	1	3.39	52	1.04	3.53	106625.08	0	1813	255	2068	0	2.5	101	0.01	901	31502
"2454"	11	53	53	0	10	1	5	468.82320408	580.87318856	67	80	101	1	3	52	1.01	3.03	91522.38	0	1813	255	2068	2	0.735	301	999.99	4501	0
"2455"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	68	3001	1	3.2	52	1.13	3.62	109343.57	0	1318.8	111	1429.8	0	1	101	0.01	4803	0
"2456"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	68	1101	1	4.8	52	1.02	4.9	148006.49	0	1318.8	111	1429.8	1	3.554	101	0.02	701	0
"2457"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	68	1801	1	2.5	52	1.01	2.53	76419.68	0	1318.8	111	1429.8	0	2	101	0.02	4803	0
"2458"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	68	5201	1	1.99	52	1.21	2.41	72795.03	0	1318.8	111	1429.8	1	0.316	101	0.01	3701	0
"2459"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	79	602	1	8.9	52	0.92	8.19	247382.27	0	1318.8	111	1429.8	1	0.66	101	0.01	1001	0
"2460"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	65	2001	1	5.9	52	0.96	5.66	170962.6	0	1318.8	111	1429.8	1	0.453	101	0.01	1001	0
"2461"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	80	4801	1	4.9	52	0.97	4.75	143475.68	0	1318.8	111	1429.8	1	0.61	101	0.05	1305	0
"2462"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	82	6201	1	2	52	1	2	60410.81	0	1318.8	111	1429.8	0	2	101	0.02	901	13904
"2463"	11	53	53	0	12	1	5	468.82320408	580.87318856	66	80	5903	1	2.4	52	1	2.4	72492.97	0	1318.8	111	1429.8	1	0.405	301	0.02	1901	0
"2464"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	68	4201	1	2	52	1.02	2.04	61619.03	0	1318.8	111	1429.8	0	1.2	101	0.01	4803	0
"2465"	11	53	53	0	12	1	5	468.82320408	580.87318856	64	80	101	1	1.75	52	1.01	1.77	53463.57	0	1318.8	111	1429.8	1	0.43	301	0.05	1901	0
"2466"	11	53	53	0	13	1	5	468.82320408	580.87318856	63	86	903	1	2.55	52	1.04	2.65	80044.33	0	2154.59	296.98	2451.57	-2	0	101	0	0	0
"2467"	11	53	53	0	13	1	5	468.82320408	580.87318856	63	89	201	1	3.5	52	0.99	3.47	104812.76	0	2154.59	296.98	2451.57	-2	0	101	0	0	0
"2468"	11	53	53	0	13	1	5	468.82320408	580.87318856	63	89	501	1	2.3	52	1.02	2.35	70982.7	0	2154.59	296.98	2451.57	-2	0	101	0	0	0
"2469"	11	53	53	0	13	1	5	468.82320408	580.87318856	67	80	105	1	2.25	52	1.01	2.27	68566.27	0	2154.59	296.98	2451.57	1	0.551	301	0.08	1903	0
"2470"	11	53	53	0	13	1	5	468.82320408	580.87318856	69	80	2501	1	1	52	1.02	1.02	30809.51	0	2154.59	296.98	2451.57	1	0.126	301	0.02	802	0
"2471"	11	53	53	0	13	1	5	468.82320408	580.87318856	69	80	105	1	1	52	1.01	1.01	30507.46	0	2154.59	296.98	2451.57	1	0.245	301	0.05	1903	0
"2472"	11	53	53	0	13	1	5	468.82320408	580.87318856	63	86	301	1	5.45	52	1.04	5.67	171264.65	0	2154.59	296.98	2451.57	-2	0	101	0	0	0
"2473"	11	53	53	0	13	1	5	468.82320408	580.87318856	63	89	417	1	5.65	52	1.01	5.71	172472.87	0	2154.59	296.98	2451.57	-2	0	601	0	0	0
"2474"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	82	2701	1	2.19	52	1.02	2.23	67358.05	0	2503.17	490.23	2993.39	1	0.051	101	0.01	1301	17701
"2475"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	79	2002	1	8	52	1.02	8.16	246476.11	0	2503.17	490.23	2993.39	1	0.808	301	0.01	6901	0
"2476"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	67	5701	1	2.89	52	0.78	2.25	67962.16	0	2503.17	490.23	2993.39	0	1	101	0.01	4803	0
"2477"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	68	3008	1	13.8	52	1.07	14.77	446133.84	0	2503.17	490.23	2993.39	0	6	101	0.06	4803	0
"2478"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	71	3501	1	12.9	52	1.09	14.06	424688.01	0	2503.17	490.23	2993.39	0	2	101	0.02	4803	0
"2479"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	82	2502	1	8.1	52	0.99	8.02	242247.35	0	2503.17	490.23	2993.39	0	0.5	101	0.01	1301	3402
"2480"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	65	3401	1	4.69	52	0.96	4.5	135924.33	0	2503.17	490.23	2993.39	0	1	101	0.01	1301	1704
"2481"	11	53	35	2	7	1	4	466.92957549	578.52697773	65	89	414	1	9.59	52	1.02	9.78	294215.68	0	8988.43	571.47	9559.9	-2	0	101	0	0	0
"2482"	11	53	35	2	7	1	4	466.92957549	578.52697773	65	85	914	1	6.89	52	1.03	7.1	213592.16	0	8988.43	571.47	9559.9	1	0.557	101	0.01	201	0
"2483"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	69	603	1	9.99	52	1.02	10.19	306549.87	0	8202.55	0	8202.55	1	1.048	1401	0.01	3501	0
"2484"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	64	801	1	1.32	52	0.92	1.21	36400.92	0	8202.55	0	8202.55	1	0.776	601	0.03	1901	0
"2485"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	64	601	1	2.2	52	1.02	2.24	67386.82	0	8202.55	0	8202.55	1	1.898	601	0.01	1901	0
"2486"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	70	405	1	1.6	52	1.05	1.68	50540.12	0	8202.55	0	8202.55	0	0.3	601	0.01	2201	5402
"2487"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	70	4702	1	1.99	52	1.06	2.11	63475.98	0	8202.55	0	8202.55	0	0.34	601	0.01	1001	5102
"2488"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	78	701	1	7	52	1	7	210583.82	0	8202.55	0	8202.55	1	1.267	601	0.01	1901	0
"2489"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	80	101	1	5	52	1	5	150417.01	0	8202.55	0	8202.55	1	1.214	601	0.1	1901	0
"2490"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	80	101	1	1.25	52	1	1.25	37604.25	0	8202.55	0	8202.55	1	0.303	301	0.01	1901	0
"2491"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	89	420	1	4.99	52	1.02	5.09	153124.52	0	8202.55	0	8202.55	-2	0	1401	0	0	0
"2492"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	89	414	1	3.99	52	1.02	4.07	122439.45	0	8202.55	0	8202.55	-2	0	1401	0	0	0
"2493"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	89	802	1	4.99	52	1.03	5.14	154628.69	0	8202.55	0	8202.55	-2	0	1401	0	0	0
"2494"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	89	301	1	0.89	52	1.13	1.01	30384.24	0	8202.55	0	8202.55	-2	0	1401	0	0	0
"2495"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	80	2227	1	1.19	52	1	1.19	35799.25	0	8202.55	0	8202.55	1	0.2	1401	0.01	1301	0
"2496"	11	53	35	2	8	1	4	466.92957549	578.52697773	69	69	703	1	0.79	52	1.02	0.81	24367.56	0	8202.55	0	8202.55	0	0.064	1401	0.02	1901	12202
"2497"	11	53	35	2	8	1	4	466.92957549	578.52697773	63	80	138	1	1.6	52	1	1.6	48133.44	0	8202.55	0	8202.55	1	0.388	301	0.08	1901	0
"2498"	11	53	35	2	8	1	4	466.92957549	578.52697773	64	80	101	1	2.6	52	1	2.6	78216.85	0	8202.55	0	8202.55	1	0.631	301	0.04	1901	0
"2499"	11	53	35	2	8	1	4	466.92957549	578.52697773	64	90	901	1	37	52	1.02	37.74	1135347.62	0	8202.55	0	8202.55	-1	0	601	0.01	1901	0
"2500"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	80	101	1	0.85	52	1	0.85	25570.89	0	8202.55	0	8202.55	1	0.206	301	0.03	1901	0
"2501"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	80	801	1	1	52	1.07	1.07	32189.24	0	8202.55	0	8202.55	1	0.107	301	0.02	1901	0
"2502"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	80	101	1	1	52	1	1	30083.4	0	8202.55	0	8202.55	1	0.243	301	0.04	1901	0
"2503"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	80	201	1	1.2	52	1.08	1.3	39108.42	0	8202.55	0	8202.55	1	0.244	301	0.02	1901	0
"2504"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	85	407	1	3.89	52	1.06	4.12	123943.62	0	8202.55	0	8202.55	0	1	301	0.01	201	13904
"2505"	11	53	35	2	8	1	4	466.92957549	578.52697773	65	69	1601	1	12.5	52	1.08	13.5	406125.94	0	8202.55	0	8202.55	0	0.9	1306	0.01	901	14501
"2506"	11	53	35	2	8	1	4	466.92957549	578.52697773	67	80	101	1	1.2	52	1	1.2	36100.08	0	8202.55	0	8202.55	1	0.291	301	0.04	1901	0
"2507"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	80	4801	1	3.8	52	1	3.8	114316.93	0	8202.55	0	8202.55	1	0.488	601	0.02	1301	0
"2508"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	82	2402	1	1.38	52	1.03	1.42	42718.43	0	8202.55	0	8202.55	0	0.06	601	0.02	1301	12302
"2509"	11	53	35	2	8	1	4	466.92957549	578.52697773	68	67	5101	1	1.24	52	1.05	1.3	39108.42	0	8202.55	0	8202.55	1	0.542	601	0.03	1901	0
"2510"	11	53	35	2	9	1	4	466.92957549	578.52697773	68	68	1401	1	4.56	52	0.96	4.38	131765.3	0	3905.48	589.92	4495.4	0	4.605	101	46.05	4504	0
"2511"	11	53	35	2	9	1	4	466.92957549	578.52697773	63	89	201	1	3	52	1	3	90250.21	0	3905.48	589.92	4495.4	-2	0	101	0	0	0
"2512"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	79	3001	1	2.79	52	1.01	2.82	172128.58	3	4390	1076.27	5466.27	6	0.262	101	0	4803	0
"2513"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	79	1306	1	3.59	52	1	3.59	219128.22	3	4390	1076.27	5466.27	0	1	101	0.01	1901	13902
"2514"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	80	1401	1	3.69	52	1	3.69	225232.07	3	4390	1076.27	5466.27	1	0.515	101	0.01	1301	0
"2515"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	78	1801	1	3.44	52	0.97	3.34	203868.6	3	4390	1076.27	5466.27	0	0.128	101	1.28	4504	0
"2516"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	79	1304	1	3.19	52	1	3.19	194712.82	3	4390	1076.27	5466.27	1	0.959	101	0.01	1301	17502
"2517"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	69	7201	1	5.98	52	1.06	6.34	386984.1	3	4390	1076.27	5466.27	1	0.209	101	0.02	1903	0
"2518"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	80	4805	1	1.39	52	0.97	1.35	82401.98	3	4390	1076.27	5466.27	0	0.165	101	0.01	1301	21801
"2519"	11	53	5	0	4	1	1	947.38889615	1173.81734545	63	89	301	3	3.75	52	0.99	3.71	226452.84	3	4390	1076.27	5466.27	-2	0	101	0	0	0
"2520"	11	53	5	0	4	1	1	947.38889615	1173.81734545	66	80	1401	1	4.19	52	1	4.19	255751.32	3	4390	1076.27	5466.27	1	0.585	101	0.01	1301	0
"2521"	11	53	5	0	4	1	1	947.38889615	1173.81734545	66	82	2801	1	2.19	52	1	2.19	133674.32	3	4390	1076.27	5466.27	1	0.542	101	0.01	1301	0
"2522"	11	53	5	0	4	1	1	947.38889615	1173.81734545	68	68	3601	1	2.29	52	1	2.29	139778.17	3	4390	1076.27	5466.27	0	0.29	101	2.9	4504	0
"2523"	11	53	5	0	4	1	1	947.38889615	1173.81734545	68	78	1801	1	1.91	52	0.97	1.85	112921.23	3	4390	1076.27	5466.27	0	0.08	101	0.8	4504	0
"2524"	11	53	5	0	9	1	1	947.38889615	1173.81734545	67	82	2412	1	0.59	52	1	0.59	36012.72	0	1825.4	19.4	1844.8	0	0.045	101	0.01	1301	11602
"2525"	11	53	5	0	9	1	1	947.38889615	1173.81734545	68	82	6201	1	1.69	52	1	1.69	103155.07	0	1825.4	19.4	1844.8	0	0.5	101	0.01	901	15302
"2526"	11	53	5	0	9	1	1	947.38889615	1173.81734545	68	82	2412	1	1.18	52	1	1.18	72025.43	0	1825.4	19.4	1844.8	0	0.09	101	0.02	1305	11602
"2527"	11	53	5	0	9	1	1	947.38889615	1173.81734545	69	68	1802	1	999999.99	52	1	0.7	42726.95	1	1825.4	19.4	1844.8	1	0.632	101	0.05	1901	0
"2528"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	78	3302	1	1.79	52	1	1.79	109258.92	0	1825.4	19.4	1844.8	4	0.624	101	0.01	701	0
"2529"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	82	2409	1	1.2	52	1	1.2	73246.2	0	1825.4	19.4	1844.8	1	0.086	101	0.02	1301	0
"2530"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	68	3201	1	1.2	52	1	1.2	73246.2	0	1825.4	19.4	1844.8	1	0.627	101	0.02	1901	0
"2531"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	79	1806	1	4.56	52	1	4.56	278335.57	0	1825.4	19.4	1844.8	0	0.715	101	7.15	4501	0
"2532"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	89	301	1	0.75	52	1	0.75	45778.88	0	1825.4	19.4	1844.8	-2	0	101	0	0	0
"2533"	11	53	5	0	9	1	1	947.38889615	1173.81734545	63	86	2102	1	0.69	52	1	0.69	42116.57	0	1825.4	19.4	1844.8	-2	0	101	0	0	0
"2534"	11	53	5	0	9	1	1	947.38889615	1173.81734545	64	86	2405	1	2.79	52	1	2.79	170297.42	0	1825.4	19.4	1844.8	-2	0	101	0	0	0
"2535"	11	53	5	0	9	1	1	947.38889615	1173.81734545	64	80	105	1	1.1	52	1	1.1	67142.35	0	1825.4	19.4	1844.8	0	0.17	101	1.7	4504	0
"2536"	11	53	5	0	9	1	1	947.38889615	1173.81734545	64	80	801	1	2.09	52	1	2.09	127570.47	0	1825.4	19.4	1844.8	0	0.162	101	1.62	4501	0
"2537"	11	53	5	0	9	1	1	947.38889615	1173.81734545	64	79	105	1	1.79	52	1	1.79	109258.92	0	1825.4	19.4	1844.8	1	1.155	101	0.01	201	0
"2538"	11	53	5	0	9	1	1	947.38889615	1173.81734545	65	68	102	1	0.87	52	1	0.87	53103.5	0	1825.4	19.4	1844.8	0	1.105	101	11.05	4501	0
"2539"	11	53	5	0	9	1	1	947.38889615	1173.81734545	65	82	2412	1	0.59	52	1	0.59	36012.72	0	1825.4	19.4	1844.8	0	0.045	101	0.01	1301	11602
"2540"	11	53	5	0	9	1	1	947.38889615	1173.81734545	65	78	3302	1	1.79	52	1	1.79	109258.92	0	1825.4	19.4	1844.8	4	0.624	101	0.01	701	0
"2541"	11	53	5	0	9	1	1	947.38889615	1173.81734545	67	68	102	1	1.08	52	1	1.08	65921.58	0	1825.4	19.4	1844.8	0	1.57	101	15.7	4501	0
"2542"	11	53	5	0	9	1	1	947.38889615	1173.81734545	67	82	2412	1	0.89	52	1	0.89	54324.27	0	1825.4	19.4	1844.8	0	0.045	101	0.01	1301	11602
"2543"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	83	101	5	11.88	52	1.07	12.71	602934.16	0	5534.53	2648.36	8182.89	0	4.2	506	0.12	1004	15701
"2544"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	79	2012	5	8.4	52	1.02	8.57	406541.76	0	5534.53	2648.36	8182.89	0	0.355	506	3.55	4504	0
"2545"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	80	105	5	4.61	52	1.01	4.66	221060.05	0	5534.53	2648.36	8182.89	0	0.77	506	7.7	4504	0
"2546"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	70	8801	5	1.35	52	1.02	1.38	65464.13	0	5534.53	2648.36	8182.89	0	0.75	101	7.5	4602	0
"2547"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	71	304	5	22.5	52	1.14	25.65	1216779.01	0	5534.53	2648.36	8182.89	0	1.3	506	0.01	4803	0
"2548"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	79	110	5	7.9	52	0.98	7.74	367168.4	0	5534.53	2648.36	8182.89	0	5	506	0.05	204	13904
"2549"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	79	1803	5	9.66	52	1.02	9.85	467262.12	0	5534.53	2648.36	8182.89	0	0.742	506	7.42	4504	0
"2550"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	81	2901	5	2.6	52	1.02	2.65	125710.11	0	5534.53	2648.36	8182.89	0	0.225	506	2.25	4504	0
"2551"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	81	2601	5	3.84	52	1.02	3.92	185956.09	0	5534.53	2648.36	8182.89	0	0.385	506	3.85	4504	0
"2552"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	63	3401	5	7.89	52	0.99	7.81	370489.05	0	5534.53	2648.36	8182.89	0	5	506	0.01	3101	804
"2553"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	89	414	5	6.25	52	1.01	6.31	299332.38	0	5534.53	2648.36	8182.89	-2	0	506	0	0	0
"2554"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	67	1201	5	2.38	52	1.13	2.69	127607.62	0	5534.53	2648.36	8182.89	4	0.17	506	0.02	1102	0
"2555"	11	53	96	4	3	1	7	736.28976744	912.26496724	68	86	2411	5	4.79	52	1.03	4.93	233868.25	0	5534.53	2648.36	8182.89	-2	0	506	0	0	0
"2556"	11	53	96	4	3	1	7	736.28976744	912.26496724	65	71	301	5	12.33	52	1.14	14.06	666975.16	0	5534.53	2648.36	8182.89	0	0.965	506	9.65	4504	0
"2557"	11	53	96	4	4	1	7	736.28976744	912.26496724	68	89	301	1	1.89	52	1.06	2	94875.56	0	10824.46	2897.59	13722.04	-2	0	101	0	0	0
"2558"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	80	6601	5	8.48	52	1.02	8.65	410336.78	0	10824.46	2897.59	13722.04	1	1.058	101	0.02	1305	0
"2559"	11	53	96	4	4	1	7	736.28976744	912.26496724	66	70	601	5	1.99	52	1.02	2.03	96298.69	0	10824.46	2897.59	13722.04	0	0.1	101	1	4504	0
"2560"	11	53	96	4	4	1	7	736.28976744	912.26496724	66	69	2803	5	2.58	52	1.05	2.71	128556.38	0	10824.46	2897.59	13722.04	1	0.227	101	0.02	3303	0
"2561"	11	53	96	4	4	1	7	736.28976744	912.26496724	66	86	701	5	2.07	52	1.03	2.13	101042.47	0	10824.46	2897.59	13722.04	-2	0	101	0	0	0
"2562"	11	53	96	4	4	1	7	736.28976744	912.26496724	68	72	80201	1	16.98	52	1.15	19.53	926459.81	0	10824.46	2897.59	13722.04	0	0.606	101	6.06	4504	0
"2563"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	1501	5	2.34	52	1.02	2.39	113376.29	0	10824.46	2897.59	13722.04	0	2.39	101	0.02	4803	0
"2564"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	64	802	5	1.24	52	1.32	1.64	77797.96	0	10824.46	2897.59	13722.04	0	1.25	101	0.01	4803	0
"2565"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	2604	5	3.99	52	1.02	4.07	193071.76	0	10824.46	2897.59	13722.04	4	4.23	101	0.03	1903	0
"2566"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	3502	5	7.51	52	1.02	7.66	363373.38	0	10824.46	2897.59	13722.04	0	3.79	101	0.04	4803	0
"2567"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	2212	5	2.28	52	1.02	2.33	110530.02	0	10824.46	2897.59	13722.04	0	1.57	101	0.02	4803	0
"2568"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	3508	5	6.74	52	1.02	6.87	325897.54	0	10824.46	2897.59	13722.04	0	1.35	101	0.01	4803	0
"2569"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	201	5	3.6	52	1.43	5.15	244304.56	0	10824.46	2897.59	13722.04	0	1	101	0.01	4803	0
"2570"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	68	3902	5	4.98	52	0.97	4.83	229124.47	0	10824.46	2897.59	13722.04	0	0.8	101	0.01	201	2402
"2571"	11	53	96	4	4	1	7	736.28976744	912.26496724	64	67	1704	5	7.98	52	1.02	8.14	386143.52	0	10824.46	2897.59	13722.04	0	0.6	101	0.02	3702	5402
"2572"	11	53	96	4	4	1	7	736.28976744	912.26496724	63	80	2701	5	8.9	52	1.02	9.08	430735.03	0	10824.46	2897.59	13722.04	0	1	101	0.02	1903	3402
"2573"	11	53	96	4	4	1	7	736.28976744	912.26496724	63	85	2701	5	4.8	52	1.02	4.9	232445.11	0	10824.46	2897.59	13722.04	0	0.175	101	0.01	1301	21901
"2574"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	82	2902	1	1.59	52	1.02	1.62	48932.76	0	2503.17	490.23	2993.39	1	0.023	101	0.01	4302	17701
"2575"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	82	2801	1	2.69	52	1.02	2.74	82762.81	0	2503.17	490.23	2993.39	1	0.678	101	0.01	1301	17701
"2576"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	86	1601	1	5.99	52	1.05	6.29	189992	0	2503.17	490.23	2993.39	-2	0	101	0	0	0
"2577"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	69	2901	1	3.16	52	1.02	3.22	97261.41	0	2503.17	490.23	2993.39	0	2	101	0.04	1305	3402
"2578"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	86	204	1	4	52	1.01	4.04	122029.84	0	2503.17	490.23	2993.39	-2	0	101	0	0	0
"2579"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	89	105	1	2.58	52	0.99	2.55	77023.78	0	2503.17	490.23	2993.39	-2	0	101	0	0	0
"2580"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	71	11201	1	14.9	52	1.09	16.24	490535.79	0	2503.17	490.23	2993.39	0	2	101	0.02	4803	0
"2581"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	89	102	1	3.6	52	0.99	3.56	107531.24	0	2503.17	490.23	2993.39	-2	0	101	0	0	0
"2582"	11	53	53	0	2	1	5	468.82320408	580.87318856	63	79	110	1	18	52	0.96	17.28	521949.41	0	2503.17	490.23	2993.39	0	12	101	0.12	3104	13904
"2583"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	70	4801	1	0.99	52	1.06	1.05	31715.68	0	2503.17	490.23	2993.39	0	0.4	101	0.01	1001	4302
"2584"	11	53	53	0	2	1	5	468.82320408	580.87318856	64	89	1001	1	1.98	52	1.02	2.02	61014.92	0	2503.17	490.23	2993.39	-2	0	101	0	0	0
